stim,N_x,leak_rate,csv_seed,reservoir_seed,RMSE,NRMSE
10-6,600,0.5,136,723,0.11093421503644689,0.571299072441103
10-6,800,0.5,136,723,0.11270263420813792,0.5804062377294879
10-6,1000,0.5,136,723,0.11196570536489524,0.5766111347987887
10-6,1200,0.5,136,723,0.11179127285655556,0.5757128264618586
10-6,400,0.7,136,723,0.12574550642499957,0.6475756028979598
10-6,600,0.7,136,723,0.12485126571448082,0.6429703610589962
10-6,800,0.7,136,723,0.12634659303522427,0.6506711331882794
10-6,1000,0.7,136,723,0.125536746554331,0.6465005124000761
10-6,1200,0.7,136,723,0.12523830554092288,0.6449635738272252
10-6,400,0.9,136,723,0.13306238265336343,0.6852567150873531
10-6,600,0.9,136,723,0.1322395628933071,0.6810192833305957
10-6,800,0.9,136,723,0.13367492101323752,0.6884112206356701
10-6,1000,0.9,136,723,0.13269708410460943,0.6833754675209582
10-6,1200,0.9,136,723,0.1323633916188424,0.6816569877215867
10-6,400,0.1,136,724,0.0912355344595875,0.46985302229168835
10-6,600,0.1,136,724,0.0826214443337802,0.4254914004315532
10-6,800,0.1,136,724,0.0823221804493224,0.4239502241628097
10-6,1000,0.1,136,724,0.08249997968168844,0.42486587076019255
10-6,1200,0.1,136,724,0.08463432449748612,0.435857513087441
10-6,400,0.3,136,724,0.09176626001700917,0.4725862008568062
10-6,600,0.3,136,724,0.09208055424586153,0.4742047817550255
10-6,800,0.3,136,724,0.09176123806078504,0.47256033833159933
10-6,1000,0.3,136,724,0.09237433889466362,0.4757177405595109
10-6,1200,0.3,136,724,0.09182399669127492,0.47288353841351055
10-6,400,0.5,136,724,0.11099135265947613,0.5715933249494691
10-6,600,0.5,136,724,0.11061727653639847,0.5696668738354785
10-6,800,0.5,136,724,0.11052107008509965,0.569171421135229
10-6,1000,0.5,136,724,0.1123367173596356,0.5785218059870244
10-6,1200,0.5,136,724,0.11125304887433089,0.5729410318292515
10-6,400,0.7,136,724,0.12502937448795037,0.6438876017592017
10-6,600,0.7,136,724,0.12451484248927092,0.6412378182502071
10-6,800,0.7,136,724,0.12448152495994047,0.6410662366187306
10-6,1000,0.7,136,724,0.12576194570334803,0.6476602633831762
10-6,1200,0.7,136,724,0.12518677448760074,0.644698194539553
10-6,400,0.9,136,724,0.13253448375099056,0.6825380934865313
10-6,600,0.9,136,724,0.13213530724978612,0.6804823781708962
10-6,800,0.9,136,724,0.13206110391777912,0.6801002391280976
10-6,1000,0.9,136,724,0.1329157025979554,0.6845013288472045
10-6,1200,0.9,136,724,0.13254093859691202,0.6825713352369368
10-6,400,0.1,136,725,0.08274061624845054,0.42610512275599416
10-6,600,0.1,136,725,0.0878033708859068,0.45217775532859933
10-6,800,0.1,136,725,0.08769916618411322,0.4516411125132234
10-6,1000,0.1,136,725,0.08336480212074385,0.4293196117191589
10-6,1200,0.1,136,725,0.08435694677879953,0.4344290481783107
10-6,400,0.3,136,725,0.09192497384421328,0.4734035597053408
10-6,600,0.3,136,725,0.09324245857252902,0.4801884619376667
10-6,800,0.3,136,725,0.09273449669326342,0.4775725138249538
10-6,1000,0.3,136,725,0.09211042419302728,0.47435860871548174
10-6,1200,0.3,136,725,0.09229157348885877,0.4752915077732512
10-6,400,0.5,136,725,0.11163446900832008,0.5749053037960814
10-6,600,0.5,136,725,0.11286909880627097,0.5812635122004565
10-6,800,0.5,136,725,0.11340498275117807,0.5840232558968528
10-6,1000,0.5,136,725,0.11030337099719165,0.5680502946464153
10-6,1200,0.5,136,725,0.11078692675789317,0.5705405539182872
10-6,400,0.7,136,725,0.12547806882606524,0.6461983285182127
10-6,600,0.7,136,725,0.12613478656485763,0.6495803530352154
10-6,800,0.7,136,725,0.12664711306510928,0.6522187784685644
10-6,1000,0.7,136,725,0.1247015958351727,0.6421995775528163
10-6,1200,0.7,136,725,0.12465358859082316,0.6419523454958866
10-6,400,0.9,136,725,0.13270043009943283,0.6833926990282833
10-6,600,0.9,136,725,0.13306415984825093,0.6852658674466179
10-6,800,0.9,136,725,0.13346571066546678,0.6873338102299874
10-6,1000,0.9,136,725,0.13238454452076961,0.6817659228526144
10-6,1200,0.9,136,725,0.13226642318793264,0.6811576109096931
10-6,400,0.1,146,721,0.08155342009470967,0.41999119243057587
10-6,600,0.1,146,721,0.08552708337670104,0.4404551236572861
10-6,800,0.1,146,721,0.08710479495775207,0.44858016571521125
10-6,1000,0.1,146,721,0.08380485969101031,0.4315858600685191
10-6,1200,0.1,146,721,0.08605468371556571,0.44317220768870036
10-6,400,0.3,146,721,0.09125077227183032,0.4699314953578879
10-6,600,0.3,146,721,0.0916768547159418,0.47212577333627676
10-6,800,0.3,146,721,0.09158718697590561,0.47166399428376593
10-6,1000,0.3,146,721,0.09195153605995685,0.4735403522108027
10-6,1200,0.3,146,721,0.09194497378063343,0.4735065571901291
10-6,400,0.5,146,721,0.10951854913032087,0.5640085478830074
10-6,600,0.5,146,721,0.11112573620825014,0.5722853855255566
10-6,800,0.5,146,721,0.10987798977954913,0.5658596279076351
10-6,1000,0.5,146,721,0.11175497465427671,0.575525894690751
10-6,1200,0.5,146,721,0.11050764307212346,0.5691022734871709
10-6,400,0.7,146,721,0.12392675290882853,0.6382092212415328
10-6,600,0.7,146,721,0.1249213307182802,0.6433311881642136
10-6,800,0.7,146,721,0.1241968348512823,0.6396001137011427
10-6,1000,0.7,146,721,0.1254424777914735,0.6460150385833373
10-6,1200,0.7,146,721,0.12481449615339191,0.6427810018415784
10-6,400,0.9,146,721,0.13173427026634738,0.6784170815752709
10-6,600,0.9,146,721,0.1322624324015228,0.6811370587962311
10-6,800,0.9,146,721,0.1321720702397918,0.6806717035479541
10-6,1000,0.9,146,721,0.1328690049598751,0.6842608411193047
10-6,1200,0.9,146,721,0.13242827519817066,0.6819911310575694
10-6,400,0.1,146,722,0.08418970533044152,0.4335677730136625
10-6,600,0.1,146,722,0.08314740748212891,0.4282000531109011
10-6,800,0.1,146,722,0.08510304867261412,0.4382713913160233
10-6,1000,0.1,146,722,0.08302735408235813,0.42758179123461776
10-6,1200,0.1,146,722,0.0819102469153707,0.42182881152400686
10-6,400,0.3,146,722,0.092791360175173,0.47786535453654166
10-6,600,0.3,146,722,0.09186742300669891,0.4731071791875775
10-6,800,0.3,146,722,0.09224976178848056,0.47507618209004865
10-6,1000,0.3,146,722,0.09257225623396814,0.4767369932069248
10-6,1200,0.3,146,722,0.09174532251661063,0.47247837502008855
10-6,400,0.5,146,722,0.11234902953050104,0.5785852123201638
10-6,600,0.5,146,722,0.11085530999282392,0.5708927200977983
10-6,800,0.5,146,722,0.11210012919516753,0.5773034028201859
10-6,1000,0.5,146,722,0.11210575832649794,0.5773323922307718
10-6,1200,0.5,146,722,0.110405366554765,0.5685755606107135
10-6,400,0.7,146,722,0.12589853264925638,0.6483636712134778
10-6,600,0.7,146,722,0.1249655423768397,0.6435588733695204
10-6,800,0.7,146,722,0.12559137104954538,0.6467818225751044
10-6,1000,0.7,146,722,0.12594623985880485,0.6486093581240026
10-6,1200,0.7,146,722,0.12442838181265983,0.6407925552235176
10-6,400,0.9,146,722,0.13314248329893424,0.6856692246499033
10-6,600,0.9,146,722,0.13244424410752892,0.6820733691939393
10-6,800,0.9,146,722,0.13278283110986436,0.6838170552182313
10-6,1000,0.9,146,722,0.13324679367703168,0.6862064116866843
10-6,1200,0.9,146,722,0.1318749257861256,0.6791414421159447
10-6,400,0.1,146,723,0.09040902573440103,0.46559659276804344
10-6,600,0.1,146,723,0.08247154556576668,0.4247194381735785
10-6,800,0.1,146,723,0.08712803902186089,0.4486998701027239
10-6,1000,0.1,146,723,0.0824135242076224,0.42442063452604095
10-6,1200,0.1,146,723,0.08326501825279488,0.4288057357144916
10-6,400,0.3,146,723,0.09133776736371611,0.4703795105647829
10-6,600,0.3,146,723,0.09190310528041899,0.4732909389939833
10-6,800,0.3,146,723,0.09286955755821111,0.4782680625052447
10-6,1000,0.3,146,723,0.09218400316875817,0.47473753239175615
10-6,1200,0.3,146,723,0.09226454581115845,0.4751523181896285
10-6,400,0.5,146,723,0.11175200137858615,0.5755105826461887
10-6,600,0.5,146,723,0.11093442045183259,0.5713001303078692
10-6,800,0.5,146,723,0.1127023043622499,0.5804045390592462
10-6,1000,0.5,146,723,0.11196597447027745,0.5766125206620698
10-6,1200,0.5,146,723,0.11179141201835993,0.5757135431299283
10-6,400,0.7,146,723,0.12574548668478372,0.6475755012380076
10-6,600,0.7,146,723,0.12485144122559454,0.6429712649220328
10-6,800,0.7,146,723,0.12634660853919738,0.6506712130320449
10-6,1000,0.7,146,723,0.12553687397639227,0.646501168609753
10-6,1200,0.7,146,723,0.1252382515205196,0.6449632956280575
10-6,400,0.9,146,723,0.13306229643629525,0.6852562710788831
10-6,600,0.9,146,723,0.13223955424590567,0.6810192387974242
10-6,800,0.9,146,723,0.13367491872373863,0.6884112088450012
10-6,1000,0.9,146,723,0.13269719240117,0.6833760252363987
10-6,1200,0.9,146,723,0.13236334016818804,0.6816567227563449
10-6,400,0.1,146,724,0.09123638954958573,0.4698574259116417
10-6,600,0.1,146,724,0.08262129464578057,0.4254906295547293
10-6,800,0.1,146,724,0.0823224984525223,0.4239518618445031
10-6,1000,0.1,146,724,0.08249970906790834,0.4248644771288272
10-6,1200,0.1,146,724,0.0846347912810597,0.4358599169717839
10-6,400,0.3,146,724,0.0917667350735677,0.47258864734611655
10-6,600,0.3,146,724,0.09208051729969709,0.4742045914863201
10-6,800,0.3,146,724,0.0917615753486998,0.4725620753274647
10-6,1000,0.3,146,724,0.09237455288476258,0.4757188425851123
10-6,1200,0.3,146,724,0.09182398523708576,0.47288347942568937
10-6,400,0.5,146,724,0.11099158486953468,0.5715945208058694
10-6,600,0.5,146,724,0.11061756421229411,0.5696683553348725
10-6,800,0.5,146,724,0.11052169536002178,0.5691746412326797
10-6,1000,0.5,146,724,0.11233635476944019,0.5785199386871815
10-6,1200,0.5,146,724,0.11125304564380978,0.5729410151924211
10-6,400,0.7,146,724,0.12502959599186408,0.6438887424801272
10-6,600,0.7,146,724,0.12451493433687176,0.6412382912553043
10-6,800,0.7,146,724,0.12448190942532751,0.6410682165734175
10-6,1000,0.7,146,724,0.1257617678370204,0.6476593473910455
10-6,1200,0.7,146,724,0.12518688448533027,0.6446987610158276
10-6,400,0.9,146,724,0.13253448963262915,0.6825381237763266
10-6,600,0.9,146,724,0.1321354138917361,0.6804829273652732
10-6,800,0.9,146,724,0.13206121210366478,0.6801007962735744
10-6,1000,0.9,146,724,0.1329156739036956,0.6845011810749053
10-6,1200,0.9,146,724,0.1325408980285449,0.682571126314284
10-6,400,0.1,146,725,0.08274013528101128,0.42610264582629453
10-6,600,0.1,146,725,0.08780351389334391,0.452178491801257
10-6,800,0.1,146,725,0.08769904503806299,0.45164048862431677
10-6,1000,0.1,146,725,0.08336346202056674,0.4293127103498392
10-6,1200,0.1,146,725,0.08435568285491508,0.4344225391085653
10-6,400,0.3,146,725,0.09192511808518555,0.47340430253056964
10-6,600,0.3,146,725,0.09324266635502591,0.4801895319947965
10-6,800,0.3,146,725,0.09273431263495946,0.47757156594482236
10-6,1000,0.3,146,725,0.09211049511250685,0.4743589739430437
10-6,1200,0.3,146,725,0.0922914510895624,0.475290877430264
10-6,400,0.5,146,725,0.11163430820089265,0.5749044756554208
10-6,600,0.5,146,725,0.11286943299385178,0.5812652332299413
10-6,800,0.5,146,725,0.11340459252159166,0.5840212462571697
10-6,1000,0.5,146,725,0.1103037265461239,0.5680521256845232
10-6,1200,0.5,146,725,0.11078686079760061,0.5705402142299958
10-6,400,0.7,146,725,0.1254781397195028,0.6461986936116612
10-6,600,0.7,146,725,0.12613492488800856,0.6495810653843116
10-6,800,0.7,146,725,0.12664672207433225,0.6522167649088327
10-6,1000,0.7,146,725,0.1247018600807469,0.6422009383886179
10-6,1200,0.7,146,725,0.1246535987792522,0.6419523979651817
10-6,400,0.9,146,725,0.13270058662510154,0.683393505118355
10-6,600,0.9,146,725,0.1330640803308318,0.6852654579406078
10-6,800,0.9,146,725,0.1334657271760723,0.6873338952577998
10-6,1000,0.9,146,725,0.1323846923956715,0.6817666843921832
10-6,1200,0.9,146,725,0.13226636538410388,0.6811573132262981
10-6,400,0.1,156,721,0.08155401528190682,0.4199942575795342
10-6,600,0.1,156,721,0.08552742844891657,0.440456900741449
10-6,800,0.1,156,721,0.08710458156055695,0.4485790667429997
10-6,1000,0.1,156,721,0.08380607631270225,0.4315921255371474
10-6,1200,0.1,156,721,0.08605510338797458,0.4431743689556984
10-6,400,0.3,156,721,0.09125055974861761,0.4699304008865902
10-6,600,0.3,156,721,0.09167657657532069,0.4721243409425036
10-6,800,0.3,156,721,0.09158716729558741,0.47166389293228006
10-6,1000,0.3,156,721,0.09195157430606321,0.47354054917406674
10-6,1200,0.3,156,721,0.09194484229176504,0.47350588003684035
10-6,400,0.5,156,721,0.10951895574475934,0.5640106419028862
10-6,600,0.5,156,721,0.1111254744780876,0.5722840376438499
10-6,800,0.5,156,721,0.10987787248557002,0.5658590238564734
10-6,1000,0.5,156,721,0.11175501391123284,0.5755260968597808
10-6,1200,0.5,156,721,0.11050803403702762,0.56910428691366
10-6,400,0.7,156,721,0.12392675573540317,0.638209235798083
10-6,600,0.7,156,721,0.12492123297297635,0.6433306847865911
10-6,800,0.7,156,721,0.12419660954397793,0.6395989533931713
10-6,1000,0.7,156,721,0.12544242004656483,0.6460147412033743
10-6,1200,0.7,156,721,0.12481483640258134,0.6427827540876844
10-6,400,0.9,156,721,0.13173467050414925,0.6784191427561689
10-6,600,0.9,156,721,0.13226235443045234,0.6811366572537474
10-6,800,0.9,156,721,0.13217192792456614,0.6806709706401097
10-6,1000,0.9,156,721,0.13286891353682576,0.6842603703006013
10-6,1200,0.9,156,721,0.13242839207280588,0.6819917329491559
10-6,400,0.1,156,722,0.08418918386857208,0.4335650875420771
10-6,600,0.1,156,722,0.08314691258665506,0.4281975044533469
10-6,800,0.1,156,722,0.08510300951027208,0.4382711896342458
10-6,1000,0.1,156,722,0.08302705000373377,0.4275802252629652
10-6,1200,0.1,156,722,0.08190917498919778,0.4218232912214734
10-6,400,0.3,156,722,0.09279125006217132,0.47786478746662814
10-6,600,0.3,156,722,0.09186798802229489,0.47311008895609025
10-6,800,0.3,156,722,0.09224937951269105,0.4750742134115495
10-6,1000,0.3,156,722,0.09257213919977252,0.4767363904936196
10-6,1200,0.3,156,722,0.09174516294539542,0.47247755324578555
10-6,400,0.5,156,722,0.11234911043113925,0.578585628949601
10-6,600,0.5,156,722,0.11085549171190337,0.5708936559311795
10-6,800,0.5,156,722,0.11209989704260663,0.5773022072598922
10-6,1000,0.5,156,722,0.11210553200336368,0.5773312266913876
10-6,1200,0.5,156,722,0.11040516665441599,0.5685745311457829
10-6,400,0.7,156,722,0.12589874737040915,0.6483647770039265
10-6,600,0.7,156,722,0.12496569115536657,0.643559639562659
10-6,800,0.7,156,722,0.1255910588261027,0.6467802146585284
10-6,1000,0.7,156,722,0.12594616686053625,0.6486089821909045
10-6,1200,0.7,156,722,0.12442833884853986,0.6407923339629996
10-6,400,0.9,156,722,0.133142511469874,0.6856693697271614
10-6,600,0.9,156,722,0.13244422281919116,0.6820732595613286
10-6,800,0.9,156,722,0.13278293107482206,0.6838175700268284
10-6,1000,0.9,156,722,0.13324691296564206,0.6862070260099788
10-6,1200,0.9,156,722,0.13187487755932306,0.6791411937531872
10-6,400,0.1,156,723,0.0904090601532473,0.4655967700213367
10-6,600,0.1,156,723,0.08247140997433809,0.4247187398925535
10-6,800,0.1,156,723,0.08712846151005779,0.4487020458707223
10-6,1000,0.1,156,723,0.0824138213106412,0.424422164574088
10-6,1200,0.1,156,723,0.08326523011560671,0.4288068267847971
10-6,400,0.3,156,723,0.0913377895950928,0.47037962505394093
10-6,600,0.3,156,723,0.09190299365566501,0.47329036413871084
10-6,800,0.3,156,723,0.09287005486185389,0.47827062356460537
10-6,1000,0.3,156,723,0.09218391749847074,0.47473709119914725
10-6,1200,0.3,156,723,0.092264286994352,0.47515098531138705
10-6,400,0.5,156,723,0.11175190600387969,0.5755100914768834
10-6,600,0.5,156,723,0.11093412816275734,0.571298625051105
10-6,800,0.5,156,723,0.1127026053629051,0.5804060891796943
10-6,1000,0.5,156,723,0.11196566493781819,0.5766109266037641
10-6,1200,0.5,156,723,0.11179111760987248,0.575712026958423
10-6,400,0.7,156,723,0.12574540156397124,0.6475750628751346
10-6,600,0.7,156,723,0.12485120638920487,0.6429700555403146
10-6,800,0.7,156,723,0.12634676497873584,0.6506720186785552
10-6,1000,0.7,156,723,0.12553681639741493,0.6465008720843183
10-6,1200,0.7,156,723,0.12523828090098932,0.6449634469342628
10-6,400,0.9,156,723,0.13306221133602053,0.6852558328217774
10-6,600,0.9,156,723,0.13223960046321645,0.6810194768115191
10-6,800,0.9,156,723,0.13367505624887616,0.6884119170844157
10-6,1000,0.9,156,723,0.13269720455050088,0.6833760878041237
10-6,1200,0.9,156,723,0.13236339789380025,0.6816570200369332
10-6,400,0.1,156,724,0.09123586191234778,0.46985470863758405
10-6,600,0.1,156,724,0.08262143651030081,0.42549136014149014
10-6,800,0.1,156,724,0.08232239483306995,0.42395132821565834
10-6,1000,0.1,156,724,0.08249985006001181,0.42486520322273713
10-6,1200,0.1,156,724,0.08463453662578536,0.43585860552497757
10-6,400,0.3,156,724,0.09176646662193629,0.4725872648495805
10-6,600,0.3,156,724,0.09208063790521664,0.4742052125915529
10-6,800,0.3,156,724,0.09176150884265719,0.4725617328286203
10-6,1000,0.3,156,724,0.09237424791405918,0.4757172720193503
10-6,1200,0.3,156,724,0.09182395985440957,0.47288334870768356
10-6,400,0.5,156,724,0.11099180554144947,0.5715956572420914
10-6,600,0.5,156,724,0.11061747551481517,0.5696678985525585
10-6,800,0.5,156,724,0.11052153026361371,0.5691737910042379
10-6,1000,0.5,156,724,0.11233632648438338,0.578519793022233
10-6,1200,0.5,156,724,0.11125300623014758,0.5729408122163722
10-6,400,0.7,156,724,0.1250296252942373,0.6438888933841439
10-6,600,0.7,156,724,0.12451492286474271,0.6412382321750946
10-6,800,0.7,156,724,0.12448165642520216,0.6410669136504474
10-6,1000,0.7,156,724,0.12576169576293378,0.6476589762173836
10-6,1200,0.7,156,724,0.1251869150955822,0.6446989186552765
10-6,400,0.9,156,724,0.13253456742118278,0.6825385243788685
10-6,600,0.9,156,724,0.13213540978613653,0.6804829062218843
10-6,800,0.9,156,724,0.13206117423616406,0.680100601260088
10-6,1000,0.9,156,724,0.1329157003181043,0.6845013171062206
10-6,1200,0.9,156,724,0.1325410380122718,0.6825718472151647
10-6,400,0.1,156,725,0.08274080966811301,0.42610611884609784
10-6,600,0.1,156,725,0.08780346083755927,0.4521782185697698
10-6,800,0.1,156,725,0.08769897123980885,0.4516401085713807
10-6,1000,0.1,156,725,0.083364114495539,0.42931607052457266
10-6,1200,0.1,156,725,0.08435714914430739,0.43443009033853963
10-6,400,0.3,156,725,0.09192500408369389,0.4734037154353581
10-6,600,0.3,156,725,0.09324262708369,0.48018932975171236
10-6,800,0.3,156,725,0.09273459876428086,0.47757303947952817
10-6,1000,0.3,156,725,0.09211026912083023,0.47435781011063016
10-6,1200,0.3,156,725,0.09229165346152769,0.47529191962374795
10-6,400,0.5,156,725,0.11163444418364624,0.5749051759517267
10-6,600,0.5,156,725,0.11286887248149176,0.581262346652601
10-6,800,0.5,156,725,0.11340487934160333,0.5840227233488547
10-6,1000,0.5,156,725,0.11030349298320602,0.5680509228610454
10-6,1200,0.5,156,725,0.11078685859865602,0.5705402029056716
10-6,400,0.7,156,725,0.12547812658769394,0.646198625984282
10-6,600,0.7,156,725,0.12613459782736525,0.6495793810577755
10-6,800,0.7,156,725,0.1266470805588984,0.6522186110651341
10-6,1000,0.7,156,725,0.12470170146148406,0.6422001215167655
10-6,1200,0.7,156,725,0.12465351082774934,0.6419519450245629
10-6,400,0.9,156,725,0.13270049496438885,0.6833930330757112
10-6,600,0.9,156,725,0.1330640807876692,0.6852654602932704
10-6,800,0.9,156,725,0.13346584233109524,0.6873344882935711
10-6,1000,0.9,156,725,0.13238466337770985,0.681766534952855
10-6,1200,0.9,156,725,0.13226634844736226,0.6811572260039315
